ReturnDate,ReturnQuantity,Region,Country,Continent,ProductSKU,ProductName,ProductCost,ProductPrice
12-12-2016,1,France,France,Europe,HL-U509-R,"Sport-100 Helmet, Red",13.0863,34.99
12-12-2016,1,France,France,Europe,TT-T092,Touring Tire Tube,1.8663,4.99
12-12-2016,1,France,France,Europe,TI-M602,ML Mountain Tire,11.2163,29.99
12-12-2016,1,Germany,Germany,Europe,BC-M005,Mountain Bottle Cage,3.7363,9.99
12-12-2016,1,United Kingdom,United Kingdom,Europe,FE-6654,Fender Set - Mountain,8.2205,21.98
12/13/2016,1,Northwest,United States,North America,PK-7098,Patch Kit/8 Patches,0.8565,2.29
12/13/2016,1,Northwest,United States,North America,FE-6654,Fender Set - Mountain,8.2205,21.98
12/13/2016,1,Southwest,United States,North America,TI-M267,LL Mountain Tire,9.3463,24.99
12/13/2016,1,Canada,Canada,North America,TT-R982,Road Tire Tube,1.4923,3.99
12/13/2016,1,Germany,Germany,Europe,CA-1098,AWC Logo Cap,5.7052,8.6442
12/13/2016,1,Australia,Australia,Pacific,ST-1401,All-Purpose Bike Stand,59.466,159
12/13/2016,1,Australia,Australia,Pacific,TT-T092,Touring Tire Tube,1.8663,4.99
12/14/2016,1,Northwest,United States,North America,TI-R982,HL Road Tire,12.1924,32.6
12/14/2016,1,Southwest,United States,North America,BC-R205,Road Bottle Cage,3.3623,8.99
12/14/2016,1,Canada,Canada,North America,HL-U509-B,"Sport-100 Helmet, Blue",12.0278,33.6442
12/15/2016,1,Northwest,United States,North America,BK-M68B-46,"Mountain-200 Black, 46",1105.81,2049.0982
12/15/2016,1,Northwest,United States,North America,BC-M005,Mountain Bottle Cage,3.7363,9.99
12/15/2016,1,Canada,Canada,North America,BK-T44U-46,"Touring-2000 Blue, 46",755.1508,1214.85
12/15/2016,1,France,France,Europe,SJ-0194-M,"Short-Sleeve Classic Jersey, M",41.5723,53.99
12/15/2016,1,Germany,Germany,Europe,TT-M928,Mountain Tire Tube,1.8663,4.99
12/15/2016,1,Germany,Germany,Europe,TI-R092,LL Road Tire,8.0373,21.49
12/15/2016,1,Australia,Australia,Pacific,TI-M267,LL Mountain Tire,9.3463,24.99
12/15/2016,1,Australia,Australia,Pacific,BK-T18Y-62,"Touring-3000 Yellow, 62",461.4448,742.35
12/15/2016,1,United Kingdom,United Kingdom,Europe,PK-7098,Patch Kit/8 Patches,0.8565,2.29
12/16/2016,1,Northwest,United States,North America,PK-7098,Patch Kit/8 Patches,0.8565,2.29
12/16/2016,1,Canada,Canada,North America,TT-T092,Touring Tire Tube,1.8663,4.99
12/16/2016,1,Australia,Australia,Pacific,BK-R64Y-42,"Road-550-W Yellow, 42",605.6492,1000.4375
12/16/2016,1,United Kingdom,United Kingdom,Europe,CL-9009,Bike Wash - Dissolver,2.9733,7.95
12/17/2016,1,Northwest,United States,North America,SH-W890-S,"Women's Mountain Shorts, S",26.1763,69.99
12/17/2016,1,Northwest,United States,North America,TI-R628,ML Road Tire,9.3463,24.99
12/17/2016,1,Southwest,United States,North America,HL-U509-B,"Sport-100 Helmet, Blue",12.0278,33.6442
12/17/2016,1,Southwest,United States,North America,BK-R79Y-48,"Road-350-W Yellow, 48",1082.51,1700.99
12/17/2016,1,Canada,Canada,North America,TT-M928,Mountain Tire Tube,1.8663,4.99
12/17/2016,1,Canada,Canada,North America,TI-M823,HL Mountain Tire,13.09,35
12/17/2016,1,United Kingdom,United Kingdom,Europe,WB-H098,Water Bottle - 30 oz.,1.8663,4.99
12/18/2016,1,Northwest,United States,North America,BK-M68B-38,"Mountain-200 Black, 38",1105.81,2049.0982
12/18/2016,1,Canada,Canada,North America,WB-H098,Water Bottle - 30 oz.,1.8663,4.99
12/19/2016,1,Germany,Germany,Europe,HL-U509-B,"Sport-100 Helmet, Blue",12.0278,33.6442
12/19/2016,1,Australia,Australia,Pacific,BK-T79U-60,"Touring-1000 Blue, 60",1481.9379,2384.07
12/19/2016,1,United Kingdom,United Kingdom,Europe,BK-M68S-46,"Mountain-200 Silver, 46",1117.8559,2071.4196
12/20/2016,1,Northwest,United States,North America,TT-R982,Road Tire Tube,1.4923,3.99
12/20/2016,1,Canada,Canada,North America,BC-M005,Mountain Bottle Cage,3.7363,9.99
12/20/2016,1,Germany,Germany,Europe,CA-1098,AWC Logo Cap,5.7052,8.6442
12/20/2016,1,Australia,Australia,Pacific,TI-M267,LL Mountain Tire,9.3463,24.99
12/20/2016,1,United Kingdom,United Kingdom,Europe,BK-T79U-54,"Touring-1000 Blue, 54",1481.9379,2384.07
12/21/2016,1,Northwest,United States,North America,WB-H098,Water Bottle - 30 oz.,1.8663,4.99
12/21/2016,1,Canada,Canada,North America,BK-M68B-42,"Mountain-200 Black, 42",1105.81,2049.0982
12/21/2016,1,France,France,Europe,WB-H098,Water Bottle - 30 oz.,1.8663,4.99
12/21/2016,1,United Kingdom,United Kingdom,Europe,PK-7098,Patch Kit/8 Patches,0.8565,2.29
12/22/2016,1,Northwest,United States,North America,BK-R64Y-42,"Road-550-W Yellow, 42",605.6492,1000.4375
12/23/2016,1,Southwest,United States,North America,HL-U509,"Sport-100 Helmet, Black",12.0278,33.6442
12/23/2016,1,Southwest,United States,North America,WB-H098,Water Bottle - 30 oz.,1.8663,4.99
12/23/2016,1,Southwest,United States,North America,SJ-0194-S,"Short-Sleeve Classic Jersey, S",41.5723,53.99
12/23/2016,1,France,France,Europe,HL-U509,"Sport-100 Helmet, Black",12.0278,33.6442
12/23/2016,1,Australia,Australia,Pacific,CL-9009,Bike Wash - Dissolver,2.9733,7.95
12/24/2016,1,Northwest,United States,North America,PK-7098,Patch Kit/8 Patches,0.8565,2.29
12/24/2016,1,Northwest,United States,North America,TI-M823,HL Mountain Tire,13.09,35
12/24/2016,1,Northwest,United States,North America,TI-R628,ML Road Tire,9.3463,24.99
12/24/2016,1,Southwest,United States,North America,SO-R809-M,"Racing Socks, M",3.3623,8.99
12/24/2016,1,Canada,Canada,North America,GL-H102-S,"Half-Finger Gloves, S",9.7136,23.5481
12/24/2016,1,Canada,Canada,North America,WB-H098,Water Bottle - 30 oz.,1.8663,4.99
12/24/2016,1,Australia,Australia,Pacific,TT-R982,Road Tire Tube,1.4923,3.99
12/24/2016,1,Australia,Australia,Pacific,TT-T092,Touring Tire Tube,1.8663,4.99
12/25/2016,1,Northwest,United States,North America,HL-U509-R,"Sport-100 Helmet, Red",13.0863,34.99
12/25/2016,1,Northwest,United States,North America,HL-U509-B,"Sport-100 Helmet, Blue",12.0278,33.6442
12/25/2016,1,Southwest,United States,North America,SH-W890-L,"Women's Mountain Shorts, L",26.1763,69.99
12/25/2016,1,Southwest,United States,North America,BK-M38S-40,"Mountain-400-W Silver, 40",419.7784,769.49
12/25/2016,1,France,France,Europe,HL-U509,"Sport-100 Helmet, Black",12.0278,33.6442
12/25/2016,1,Germany,Germany,Europe,CA-1098,AWC Logo Cap,5.7052,8.6442
12/25/2016,1,Australia,Australia,Pacific,LJ-0192-M,"Long-Sleeve Logo Jersey, M",31.7244,48.0673
12/25/2016,1,Australia,Australia,Pacific,TT-T092,Touring Tire Tube,1.8663,4.99
12/25/2016,1,United Kingdom,United Kingdom,Europe,LJ-0192-L,"Long-Sleeve Logo Jersey, L",31.7244,48.0673
12/26/2016,1,Northwest,United States,North America,LJ-0192-L,"Long-Sleeve Logo Jersey, L",31.7244,48.0673
12/26/2016,1,Northwest,United States,North America,BC-R205,Road Bottle Cage,3.3623,8.99
12/26/2016,1,Southwest,United States,North America,HL-U509-R,"Sport-100 Helmet, Red",13.0863,34.99
12/26/2016,1,Canada,Canada,North America,TT-M928,Mountain Tire Tube,1.8663,4.99
12/26/2016,1,Germany,Germany,Europe,BC-R205,Road Bottle Cage,3.3623,8.99
12/26/2016,1,Australia,Australia,Pacific,BK-R64Y-44,"Road-550-W Yellow, 44",605.6492,1000.4375
12/26/2016,1,United Kingdom,United Kingdom,Europe,TT-M928,Mountain Tire Tube,1.8663,4.99
12/27/2016,1,Canada,Canada,North America,TT-M928,Mountain Tire Tube,1.8663,4.99
12/27/2016,1,Australia,Australia,Pacific,BC-R205,Road Bottle Cage,3.3623,8.99
12/27/2016,1,Australia,Australia,Pacific,PK-7098,Patch Kit/8 Patches,0.8565,2.29
12/28/2016,1,Northwest,United States,North America,BK-R19B-58,"Road-750 Black, 58",343.6496,539.99
12/28/2016,1,Southwest,United States,North America,HL-U509-R,"Sport-100 Helmet, Red",13.0863,34.99
12/28/2016,1,Southwest,United States,North America,TI-R092,LL Road Tire,8.0373,21.49
12/28/2016,1,Canada,Canada,North America,TI-M823,HL Mountain Tire,13.09,35
12/28/2016,1,France,France,Europe,WB-H098,Water Bottle - 30 oz.,1.8663,4.99
12/28/2016,1,Germany,Germany,Europe,HL-U509-R,"Sport-100 Helmet, Red",13.0863,34.99
12/28/2016,1,Australia,Australia,Pacific,BK-T79Y-50,"Touring-1000 Yellow, 50",1481.9379,2384.07
12/28/2016,1,Australia,Australia,Pacific,BK-R19B-48,"Road-750 Black, 48",343.6496,539.99
12/29/2016,1,Northwest,United States,North America,CL-9009,Bike Wash - Dissolver,2.9733,7.95
12/29/2016,1,Northwest,United States,North America,TT-M928,Mountain Tire Tube,1.8663,4.99
12/30/2016,1,Northwest,United States,North America,HL-U509,"Sport-100 Helmet, Black",12.0278,33.6442
12/30/2016,1,Northwest,United States,North America,TI-M267,LL Mountain Tire,9.3463,24.99
12/30/2016,1,Northwest,United States,North America,TI-R982,HL Road Tire,12.1924,32.6
12/30/2016,1,Southwest,United States,North America,BK-R64Y-38,"Road-550-W Yellow, 38",605.6492,1000.4375
12/30/2016,1,Southwest,United States,North America,CL-9009,Bike Wash - Dissolver,2.9733,7.95
12/30/2016,1,Canada,Canada,North America,SO-R809-L,"Racing Socks, L",3.3623,8.99
12/30/2016,1,France,France,Europe,LJ-0192-M,"Long-Sleeve Logo Jersey, M",31.7244,48.0673
12/31/2016,1,Southwest,United States,North America,CA-1098,AWC Logo Cap,5.7052,8.6442
12/31/2016,1,Southwest,United States,North America,TI-M823,HL Mountain Tire,13.09,35
12/31/2016,1,Canada,Canada,North America,TI-R628,ML Road Tire,9.3463,24.99
12/31/2016,1,France,France,Europe,WB-H098,Water Bottle - 30 oz.,1.8663,4.99
12/31/2016,1,Germany,Germany,Europe,BK-R79Y-40,"Road-350-W Yellow, 40",1082.51,1700.99
12/31/2016,1,United Kingdom,United Kingdom,Europe,BC-R205,Road Bottle Cage,3.3623,8.99
01-01-2017,1,Canada,Canada,North America,TT-M928,Mountain Tire Tube,1.8663,4.99
01-01-2017,1,Australia,Australia,Pacific,WB-H098,Water Bottle - 30 oz.,1.8663,4.99
01-01-2017,2,Australia,Australia,Pacific,BC-R205,Road Bottle Cage,3.3623,8.99
01-01-2017,1,Australia,Australia,Pacific,TT-M928,Mountain Tire Tube,1.8663,4.99
01-01-2017,1,United Kingdom,United Kingdom,Europe,FE-6654,Fender Set - Mountain,8.2205,21.98
01-02-2017,1,Northwest,United States,North America,TI-M823,HL Mountain Tire,13.09,35
01-02-2017,1,Southwest,United States,North America,HL-U509,"Sport-100 Helmet, Black",12.0278,33.6442
01-02-2017,1,Southwest,United States,North America,BC-R205,Road Bottle Cage,3.3623,8.99
01-02-2017,1,Germany,Germany,Europe,HL-U509-R,"Sport-100 Helmet, Red",13.0863,34.99
01-02-2017,1,Germany,Germany,Europe,TT-M928,Mountain Tire Tube,1.8663,4.99
01-02-2017,1,Australia,Australia,Pacific,HL-U509-R,"Sport-100 Helmet, Red",13.0863,34.99
01-02-2017,1,Australia,Australia,Pacific,BK-T79Y-46,"Touring-1000 Yellow, 46",1481.9379,2384.07
01-03-2017,1,Northwest,United States,North America,HY-1023-70,Hydration Pack - 70 oz.,20.5663,54.99
01-03-2017,1,Southwest,United States,North America,FE-6654,Fender Set - Mountain,8.2205,21.98
01-03-2017,1,Canada,Canada,North America,WB-H098,Water Bottle - 30 oz.,1.8663,4.99
01-03-2017,1,France,France,Europe,TI-R982,HL Road Tire,12.1924,32.6
01-03-2017,1,Germany,Germany,Europe,PK-7098,Patch Kit/8 Patches,0.8565,2.29
01-03-2017,1,Australia,Australia,Pacific,WB-H098,Water Bottle - 30 oz.,1.8663,4.99
01-04-2017,1,Southwest,United States,North America,TI-M602,ML Mountain Tire,11.2163,29.99
01-04-2017,1,Australia,Australia,Pacific,CL-9009,Bike Wash - Dissolver,2.9733,7.95
01-05-2017,1,Northwest,United States,North America,BC-R205,Road Bottle Cage,3.3623,8.99
01-05-2017,1,Canada,Canada,North America,TI-M602,ML Mountain Tire,11.2163,29.99
01-05-2017,1,France,France,Europe,HL-U509-R,"Sport-100 Helmet, Red",13.0863,34.99
01-05-2017,1,United Kingdom,United Kingdom,Europe,PK-7098,Patch Kit/8 Patches,0.8565,2.29
01-06-2017,1,France,France,Europe,BC-R205,Road Bottle Cage,3.3623,8.99
01-06-2017,1,France,France,Europe,ST-1401,All-Purpose Bike Stand,59.466,159
01-06-2017,1,Australia,Australia,Pacific,CA-1098,AWC Logo Cap,5.7052,8.6442
01-06-2017,1,Australia,Australia,Pacific,BK-R64Y-42,"Road-550-W Yellow, 42",605.6492,1000.4375
01-07-2017,1,Northwest,United States,North America,HL-U509-B,"Sport-100 Helmet, Blue",12.0278,33.6442
01-07-2017,1,Northwest,United States,North America,SJ-0194-L,"Short-Sleeve Classic Jersey, L",41.5723,53.99
01-07-2017,1,France,France,Europe,BK-R89B-44,"Road-250 Black, 44",1320.6838,2181.5625
01-08-2017,1,Northwest,United States,North America,PK-7098,Patch Kit/8 Patches,0.8565,2.29
01-08-2017,1,Northwest,United States,North America,SJ-0194-M,"Short-Sleeve Classic Jersey, M",41.5723,53.99
01-08-2017,1,Germany,Germany,Europe,FE-6654,Fender Set - Mountain,8.2205,21.98
01-08-2017,1,United Kingdom,United Kingdom,Europe,TI-M267,LL Mountain Tire,9.3463,24.99
01-09-2017,1,Southwest,United States,North America,BC-M005,Mountain Bottle Cage,3.7363,9.99
01-09-2017,1,Southwest,United States,North America,BC-R205,Road Bottle Cage,3.3623,8.99
01-09-2017,1,Canada,Canada,North America,SH-W890-S,"Women's Mountain Shorts, S",26.1763,69.99
01-09-2017,1,Australia,Australia,Pacific,HL-U509-R,"Sport-100 Helmet, Red",13.0863,34.99
01-10-2017,1,Northwest,United States,North America,HL-U509-B,"Sport-100 Helmet, Blue",12.0278,33.6442
01-10-2017,1,Southwest,United States,North America,BK-T44U-46,"Touring-2000 Blue, 46",755.1508,1214.85
01-10-2017,1,Canada,Canada,North America,GL-H102-S,"Half-Finger Gloves, S",9.7136,23.5481
01-10-2017,1,Canada,Canada,North America,TI-M602,ML Mountain Tire,11.2163,29.99
01-10-2017,1,Canada,Canada,North America,TI-R092,LL Road Tire,8.0373,21.49
01-10-2017,1,Germany,Germany,Europe,HL-U509,"Sport-100 Helmet, Black",12.0278,33.6442
01-10-2017,1,United Kingdom,United Kingdom,Europe,TI-M267,LL Mountain Tire,9.3463,24.99
01-11-2017,1,Northwest,United States,North America,CL-9009,Bike Wash - Dissolver,2.9733,7.95
01-11-2017,1,Northwest,United States,North America,BK-M38S-40,"Mountain-400-W Silver, 40",419.7784,769.49
01-11-2017,1,Southwest,United States,North America,TT-R982,Road Tire Tube,1.4923,3.99
01-11-2017,1,Southwest,United States,North America,TI-M823,HL Mountain Tire,13.09,35
01-11-2017,1,France,France,Europe,HL-U509-B,"Sport-100 Helmet, Blue",12.0278,33.6442
01-11-2017,1,France,France,Europe,BC-M005,Mountain Bottle Cage,3.7363,9.99
01-11-2017,1,Australia,Australia,Pacific,HL-U509,"Sport-100 Helmet, Black",12.0278,33.6442
01-11-2017,1,Australia,Australia,Pacific,WB-H098,Water Bottle - 30 oz.,1.8663,4.99
01-11-2017,1,Australia,Australia,Pacific,CL-9009,Bike Wash - Dissolver,2.9733,7.95
01-11-2017,1,Australia,Australia,Pacific,BK-T79U-60,"Touring-1000 Blue, 60",1481.9379,2384.07
01-11-2017,1,United Kingdom,United Kingdom,Europe,GL-H102-M,"Half-Finger Gloves, M",9.7136,23.5481
01-12-2017,1,Southwest,United States,North America,CL-9009,Bike Wash - Dissolver,2.9733,7.95
01-12-2017,1,Canada,Canada,North America,TI-M823,HL Mountain Tire,13.09,35
01-12-2017,1,Australia,Australia,Pacific,VE-C304-L,"Classic Vest, L",23.749,63.5
01-12-2017,1,Australia,Australia,Pacific,BC-R205,Road Bottle Cage,3.3623,8.99
1/13/2017,1,Southwest,United States,North America,TT-R982,Road Tire Tube,1.4923,3.99
1/13/2017,1,Australia,Australia,Pacific,VE-C304-L,"Classic Vest, L",23.749,63.5
1/14/2017,1,Northwest,United States,North America,BK-M68B-38,"Mountain-200 Black, 38",1105.81,2049.0982
1/14/2017,1,Canada,Canada,North America,FE-6654,Fender Set - Mountain,8.2205,21.98
1/14/2017,1,Australia,Australia,Pacific,BK-R89R-58,"Road-250 Red, 58",1320.6838,2181.5625
1/14/2017,1,United Kingdom,United Kingdom,Europe,LJ-0192-M,"Long-Sleeve Logo Jersey, M",31.7244,48.0673
1/14/2017,1,United Kingdom,United Kingdom,Europe,TT-R982,Road Tire Tube,1.4923,3.99
1/15/2017,1,Northwest,United States,North America,LJ-0192-L,"Long-Sleeve Logo Jersey, L",31.7244,48.0673
1/15/2017,1,Northwest,United States,North America,TI-T723,Touring Tire,10.8423,28.99
1/15/2017,1,Canada,Canada,North America,WB-H098,Water Bottle - 30 oz.,1.8663,4.99
1/15/2017,1,France,France,Europe,TI-R092,LL Road Tire,8.0373,21.49
1/15/2017,1,Germany,Germany,Europe,TT-T092,Touring Tire Tube,1.8663,4.99
1/15/2017,1,Australia,Australia,Pacific,BK-M68B-42,"Mountain-200 Black, 42",1105.81,2049.0982
1/15/2017,1,Australia,Australia,Pacific,SJ-0194-S,"Short-Sleeve Classic Jersey, S",41.5723,53.99
1/15/2017,1,Australia,Australia,Pacific,TT-R982,Road Tire Tube,1.4923,3.99
1/15/2017,1,United Kingdom,United Kingdom,Europe,BC-M005,Mountain Bottle Cage,3.7363,9.99
1/16/2017,1,Australia,Australia,Pacific,TI-R982,HL Road Tire,12.1924,32.6
1/16/2017,1,United Kingdom,United Kingdom,Europe,BK-M38S-40,"Mountain-400-W Silver, 40",419.7784,769.49
1/17/2017,1,Southwest,United States,North America,HL-U509-R,"Sport-100 Helmet, Red",13.0863,34.99
1/17/2017,1,Southwest,United States,North America,HL-U509-B,"Sport-100 Helmet, Blue",12.0278,33.6442
1/17/2017,1,Southwest,United States,North America,TT-M928,Mountain Tire Tube,1.8663,4.99
1/17/2017,1,Canada,Canada,North America,WB-H098,Water Bottle - 30 oz.,1.8663,4.99
1/17/2017,1,Canada,Canada,North America,TT-R982,Road Tire Tube,1.4923,3.99
1/17/2017,1,Germany,Germany,Europe,CL-9009,Bike Wash - Dissolver,2.9733,7.95
1/17/2017,1,Australia,Australia,Pacific,WB-H098,Water Bottle - 30 oz.,1.8663,4.99
1/17/2017,1,Australia,Australia,Pacific,FE-6654,Fender Set - Mountain,8.2205,21.98
1/18/2017,1,Northwest,United States,North America,TT-M928,Mountain Tire Tube,1.8663,4.99
1/18/2017,1,Southwest,United States,North America,HY-1023-70,Hydration Pack - 70 oz.,20.5663,54.99
1/18/2017,1,Southwest,United States,North America,TT-M928,Mountain Tire Tube,1.8663,4.99
1/18/2017,2,Canada,Canada,North America,SO-R809-M,"Racing Socks, M",3.3623,8.99
1/18/2017,1,Germany,Germany,Europe,HL-U509-B,"Sport-100 Helmet, Blue",12.0278,33.6442
1/18/2017,1,Australia,Australia,Pacific,VE-C304-S,"Classic Vest, S",23.749,63.5
1/18/2017,1,Australia,Australia,Pacific,SH-W890-S,"Women's Mountain Shorts, S",26.1763,69.99
1/18/2017,1,Australia,Australia,Pacific,WB-H098,Water Bottle - 30 oz.,1.8663,4.99
1/18/2017,1,United Kingdom,United Kingdom,Europe,TT-R982,Road Tire Tube,1.4923,3.99
1/19/2017,1,Northwest,United States,North America,BC-M005,Mountain Bottle Cage,3.7363,9.99
1/19/2017,1,Australia,Australia,Pacific,HL-U509-R,"Sport-100 Helmet, Red",13.0863,34.99
1/19/2017,1,Australia,Australia,Pacific,TI-T723,Touring Tire,10.8423,28.99
1/19/2017,1,United Kingdom,United Kingdom,Europe,SH-W890-M,"Women's Mountain Shorts, M",26.1763,69.99
1/19/2017,1,United Kingdom,United Kingdom,Europe,TI-R628,ML Road Tire,9.3463,24.99
1/20/2017,1,France,France,Europe,LJ-0192-M,"Long-Sleeve Logo Jersey, M",31.7244,48.0673
1/20/2017,1,Germany,Germany,Europe,CL-9009,Bike Wash - Dissolver,2.9733,7.95
1/20/2017,1,Germany,Germany,Europe,TI-R092,LL Road Tire,8.0373,21.49
1/20/2017,1,Australia,Australia,Pacific,FE-6654,Fender Set - Mountain,8.2205,21.98
1/20/2017,1,United Kingdom,United Kingdom,Europe,HL-U509,"Sport-100 Helmet, Black",12.0278,33.6442
1/20/2017,1,United Kingdom,United Kingdom,Europe,BK-T79U-46,"Touring-1000 Blue, 46",1481.9379,2384.07
1/21/2017,1,Southwest,United States,North America,WB-H098,Water Bottle - 30 oz.,1.8663,4.99
1/21/2017,1,France,France,Europe,HL-U509-R,"Sport-100 Helmet, Red",13.0863,34.99
1/21/2017,1,Germany,Germany,Europe,TT-R982,Road Tire Tube,1.4923,3.99
1/21/2017,1,Australia,Australia,Pacific,SJ-0194-M,"Short-Sleeve Classic Jersey, M",41.5723,53.99
1/21/2017,1,United Kingdom,United Kingdom,Europe,BC-R205,Road Bottle Cage,3.3623,8.99
1/22/2017,1,Southwest,United States,North America,TT-R982,Road Tire Tube,1.4923,3.99
1/22/2017,1,Canada,Canada,North America,TI-M267,LL Mountain Tire,9.3463,24.99
1/22/2017,1,Canada,Canada,North America,TI-R982,HL Road Tire,12.1924,32.6
1/22/2017,1,Germany,Germany,Europe,TT-R982,Road Tire Tube,1.4923,3.99
1/22/2017,1,Australia,Australia,Pacific,HL-U509,"Sport-100 Helmet, Black",12.0278,33.6442
1/22/2017,1,Australia,Australia,Pacific,WB-H098,Water Bottle - 30 oz.,1.8663,4.99
1/22/2017,1,United Kingdom,United Kingdom,Europe,HL-U509,"Sport-100 Helmet, Black",12.0278,33.6442
1/23/2017,1,Canada,Canada,North America,CA-1098,AWC Logo Cap,5.7052,8.6442
1/23/2017,1,France,France,Europe,TT-T092,Touring Tire Tube,1.8663,4.99
1/24/2017,1,Canada,Canada,North America,HL-U509-R,"Sport-100 Helmet, Red",13.0863,34.99
1/24/2017,2,Australia,Australia,Pacific,WB-H098,Water Bottle - 30 oz.,1.8663,4.99
1/25/2017,1,Northwest,United States,North America,TT-R982,Road Tire Tube,1.4923,3.99
1/25/2017,1,Canada,Canada,North America,BC-R205,Road Bottle Cage,3.3623,8.99
1/26/2017,1,Southwest,United States,North America,PK-7098,Patch Kit/8 Patches,0.8565,2.29
1/26/2017,1,Southwest,United States,North America,TT-T092,Touring Tire Tube,1.8663,4.99
1/26/2017,1,Canada,Canada,North America,LJ-0192-S,"Long-Sleeve Logo Jersey, S",31.7244,48.0673
1/26/2017,1,Canada,Canada,North America,WB-H098,Water Bottle - 30 oz.,1.8663,4.99
1/26/2017,1,Canada,Canada,North America,TI-M823,HL Mountain Tire,13.09,35
1/26/2017,1,France,France,Europe,TI-M823,HL Mountain Tire,13.09,35
1/27/2017,1,Northwest,United States,North America,VE-C304-M,"Classic Vest, M",23.749,63.5
1/27/2017,1,Northwest,United States,North America,TT-M928,Mountain Tire Tube,1.8663,4.99
1/27/2017,1,Canada,Canada,North America,FE-6654,Fender Set - Mountain,8.2205,21.98
1/28/2017,1,Northwest,United States,North America,TI-M823,HL Mountain Tire,13.09,35
1/28/2017,1,Southwest,United States,North America,FE-6654,Fender Set - Mountain,8.2205,21.98
1/28/2017,1,Canada,Canada,North America,TI-M602,ML Mountain Tire,11.2163,29.99
1/28/2017,1,Germany,Germany,Europe,WB-H098,Water Bottle - 30 oz.,1.8663,4.99
1/28/2017,1,Australia,Australia,Pacific,BK-M68B-38,"Mountain-200 Black, 38",1105.81,2049.0982
1/28/2017,1,Australia,Australia,Pacific,BK-R89R-58,"Road-250 Red, 58",1320.6838,2181.5625
1/28/2017,1,Australia,Australia,Pacific,HY-1023-70,Hydration Pack - 70 oz.,20.5663,54.99
1/28/2017,1,United Kingdom,United Kingdom,Europe,SO-R809-M,"Racing Socks, M",3.3623,8.99
1/28/2017,1,United Kingdom,United Kingdom,Europe,TT-T092,Touring Tire Tube,1.8663,4.99
1/29/2017,1,Southwest,United States,North America,BK-R19B-52,"Road-750 Black, 52",343.6496,539.99
1/29/2017,1,Canada,Canada,North America,TT-M928,Mountain Tire Tube,1.8663,4.99
1/29/2017,1,Canada,Canada,North America,TI-M823,HL Mountain Tire,13.09,35
1/29/2017,1,France,France,Europe,TI-M602,ML Mountain Tire,11.2163,29.99
1/29/2017,1,Australia,Australia,Pacific,GL-H102-L,"Half-Finger Gloves, L",9.7136,23.5481
1/29/2017,1,United Kingdom,United Kingdom,Europe,TT-T092,Touring Tire Tube,1.8663,4.99
1/30/2017,1,Southwest,United States,North America,TT-M928,Mountain Tire Tube,1.8663,4.99
1/30/2017,1,Australia,Australia,Pacific,GL-H102-S,"Half-Finger Gloves, S",9.7136,23.5481
